video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,comment_count,comments_disabled
"5DU1OKiziX8","JACKPOT: 90,000sqft of Barn Find Heaven - Muscle Cars, Trucks, & more | Barn Find Hunter","2024-02-20T13:00:05Z","UCLgEVx4mzk3T3mzgbKG54Eg","Hagerty","2","24.22.02","Hagerty|Classic Car|Classic Cars|Hagerty Drivers Club|collector car|enthusiast car|collector cars|ford|chevy|chevrolet|pontiac|amc|jeep|buick|porsche|GTO|caprice|trans am|firebird|gmc|pickup|suburban|blazer|VQ|gulf|jetta|rabbit|wagon|le mans|monte carlo","256297","541","False"
"APWZGyUFVyQ","The Vault! - Hermitcraft 10 | Ep 04","2024-02-20T14:00:05Z","UCuMJPFqazQI4SofSFEd-5zA","impulseSV","20","24.22.02","minecraft hermitcraft|hermit craft|lets play minecraft|minecraft server|no swearing|family friendly|let's play|impulse|impulseSV|hermitcraft|minecraft|yt:quality=high|impulse hermitcraft|lets play|minecraft survival|impulse base|caves and cliffs|minecraft tutorial|minecraft mega base|hermitcraft mega base|gigabase|giga base|Hermitcraft Season 10|hermitcraft 10|season 10|hermitcraft server|hermitcraft x|hermitcraft new season|hermitcraft season x","283003","1621","False"
"kQwWBREqFNY","What Happens If The Sun Crashes Into Villagers?","2024-02-20T13:00:42Z","UCMYevdNaWmPbuIB0PdPc9ZQ","ZMDE","20","24.22.02","zmde|zmde minecraft|modded minecraft|minecraft villagers|minecraft villagers vs|10000 villagers vs","298035","322","False"
"RK1J8kC1sEY","How To Install a Pipeline Under a Railroad","2024-02-20T14:00:17Z","UCMOqf8ab-42UUQIdVoKwjlQ","Practical Engineering","27","24.22.02","[none]","388715","782","False"
"GHxPp44zcUg","Star Wars: The Bad Batch Final Season | 'Paths Unknown' Official Clip","2024-02-20T19:00:06Z","UCZGYJFUizSax-yElQaFDp5Q","Star Wars","24","24.22.02","the bad batch|star wars|lucasfilm|lucasfilm animation|hunter|wrecker|clones|animation","346770","733","False"
"zgBTwtg7H8E","Could you make an umbrella out of lasers?","2024-02-20T17:00:51Z","UC6IxnFzHofFJ5X2PycSMsww","xkcd's What If?","28","24.22.02","[none]","427742","979","False"
"ePL58jp9II0","Helldivers 2 is a wake up call","2024-02-20T15:30:10Z","UCPKhwe5ok7BLniu-WWVSrxw","Legendary Drops","20","24.22.02","hell divers|helldivers 2|hell divers 2","227190","1867","False"
"8_7Y7PE6oWg","Lee Know Love me or Leave me Cover (원곡 : DAY6) | [Stray Kids : SKZ-RECORD]","2024-02-21T15:00:02Z","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","22","24.22.02","Stray Kids|스트레이 키즈|SKZ|방찬|BANG CHAN|리노|이민호|LEE KNOW|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|JISUNG|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|I.N|JEONGIN|SKZ RECORD|스키즈 커버|스트레이키즈 커버|슼즈레코드 리노|리노 슼레|리노 보컬|lee know vocal|리노 노래|스키즈 리노 슼즈레코드|lee know SKZ RECORD|리노 love me or leave me|lee know love me or leave me|리노 커버|리노 데이식스|데이식스 love me or leave me|day6 love me or leave me|lee know day6 cover|리노 데이식스 커버","1004755","30385","False"
"-fGyurkia4s","Jamie Took a Pregnancy Test (Raw Reaction)!","2024-02-20T01:00:00Z","UCvK5d4dVvVpez5s0eNpobMw","Hanging with the Hehners","22","24.22.02","Pregnancy|preggo|surprise|ttc|pregnant|hehner|announcement|baby|trying to conceive|helpful tips|mom life|dad life|family|real talk|doug|jamie|hanging|vlog|behind the scenes|positivity|mom|dad|fun|funny|reality tv|married at first sight|tv|family life|home|chat|feeling|praying|tips|blessing|helpful|real life|challenge|hot|intimate|sex|hope|relationship|married life|parenting|recovery|motivational|healing|relate|toddler talk|advice|from the heart|best life|love","219980","878","False"
"kHW-UVXOcLU","IU 'Shopper' MV","2024-02-20T09:00:37Z","UC3SyT4_WLHzN7JmHQwKQZww","이지금 [IU Official]","24","24.22.02","IU|아이유|이담|EDAM|이지금|dlwlrma|Shopper|쇼퍼|IU MV|MV|Music Video|DPR|DPR IAN|The Winning","3641402","8457","False"
"ImpteXpAAvc","Yeat - 2093 ALBUM REVIEW","2024-02-20T06:39:44Z","UCt7fwAhXDy3oNFTAzF2o8Pw","theneedledrop","10","24.22.02","album|review|music|reviews|indie|new|lyrics|listen|track|concert|live|update|the needle drop|anthony fantano|vlog|talk|discussion|music nerd|song","355354","2129","False"
"toFumbSMZdo","Daytona 500 ends with a 'Big One' | NASCAR Cup Series Extended Highlights","2024-02-20T01:28:33Z","UCuN9hYw2RpoAW8rZ3VK3isA","NASCAR","17","24.22.02","Daytona 500 ends with a 'Big One' | NASCAR Cup Series Extended Highlights|NASCAR|nascar|NASCAR Cup Series|nascar full race|nascar highlights|nascar youtube|#nascar|#NASCAR|next gen|nascar shorts|nascar on youtube|extended highlights|nascar on fox|FS1|NBC Sports|Ross Chastain|Chastain|nascar full race 2024|2024 season|nascar on netflix|netflix|nascar full speed|nascar full speed on netflix|netflix nascar documentary|daytona 500|william byron daytona 500","273557","455","False"
"8Ou7w3Sxk5E","A YouTuber Made the Most Insane Animated Movie Ever","2024-02-18T19:03:11Z","UC7zsxKqd5MicTf4VhS9Y74g","Kurtis Conner","23","24.22.02","kurtis conner|kurtis connor|our drawings","2004679","8379","False"
"XXKT6wkDvOU","Hermitcraft 10  - Episode 7: I finally asked him","2024-02-21T17:00:32Z","UCZ9x-z3iOnIbJxVpm1rsu2A","iskall85","20","24.22.02","iskall85|hermitcraft|hermit craft|hermitcraft 10|hermitcraft episode 1|hermitcraft season 10|hermitcraft hardcore|hermitcraft demise|hermitcraft ip|hermitcraft seed|hermitcraft season 10 episode 1|hermitcraft friends|mumbo|mumbojumbo|iskall|hermitcraft jokes|mumbo iskall|end bust hermitcraft|end bust","246048","1598","False"
"1Z8E4spViHE","Zooming in on the record-breaking quasar J0529-4351","2024-02-19T16:00:24Z","UCIhYoC2VIAJqCkoIWNHBQ3Q","European Southern Observatory (ESO)","28","24.22.02","ESO|European Southern Observatory|Europe|science|universe|space","87325","89","False"
"t6bBDAlpQZs","J.Y. Park, Stray Kids, ITZY, NMIXX - Like Magic M/V","2024-02-20T09:00:02Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","24.22.02","JYP Entertainment|JYP|Kwave|CocaCola|CocaColaCreations|코카콜라|크리에이션|JYPark|박진영|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|LEE KNOW|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|I.N|skz|skz music video|스키즈 뮤직비디오|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|MV|ITZY MV|ITZY MUSIC VIDEOS|Teaser|NMIXX|엔믹스|릴리|LILY|LILY M|해원|HAEWON|오해원|설윤|SULLYOON|설윤아|배이|BAE|배진솔|지우|JIWOO|김지우|규진|KYUJIN|장규진","1947704","12442","False"
"nCtVrvF43r0","When a Show Airs For Too Long","2024-02-19T20:14:41Z","UCRELfrtyz_teOEQXjF04BIA","LS Mark","24","24.22.02","LS Mark|LS Mark Simpsons|LS Mark Family Guy|LS Mark Spongebob|The Simpsons|When a Show Airs For Too Long|Family Guy|Spongebob|Spongebob Squarepants|Brian Griffin|LS Mark Brian Griffin|Grey's Anatomy|Friends|The Office|The Office Steve Carrell Leaves|Seasonal Rot|Flanderization|Ned Flanders|New Spongebob|New Simpsons","367096","1559","False"
"vF0t1NEjr6s","The Friends With Adam Sandler Effect","2024-02-19T20:15:01Z","UC-mP1nlk0qOutA08zuQHORA","Patrick Cc:","24","24.22.02","patrickcc|patrickcctv|patrick cc|patrick Cc:|adam sandler chris farley song|adam sandler full movies|adam sandler movies|adam sandler snl|adam sandler friends in all movies|adam sandler friends talk about him|adam sandler friends speech|adam sandler and rob schneider friendship|adam sandler helping friends|friends with adam sandler|adam sandler spaceman|adam sandler paradox|norm macdonald and adam sandler|how adam sandler spent $420 million|david spade","1048920","2222","False"
"np2YF_77utU","NRL Pre-Season 2024 | Bulldogs v Storm | Match Highlights","2024-02-15T10:05:12Z","UC33-OkQ6VCYk8xtml8Pk4-g","NRL - National Rugby League","17","24.22.02","NRL|National Rugby League|Games|Matches|Highlights|Rugby|Telstra Premiership|Fox Sports|State of Origin|Nine|NRL Highlights|NRL Game Highlights|Rugby League Highlights|Rugby League|NRL Full Match|NRL Live|Watch NRL|NRL Match Highlights|Rugby league highlights|NRL 2023|NRL 2023 highlights|NRL23|NRL23 highlights|NRL scores|nrl schedule|nrl draw|NRL pre-season|NRL trials","146778","147","False"
"35lvzLfrTLA","100 Hours At The World's Worst Amusement Park!","2024-02-18T21:33:28Z","UCPpATKqmMV-CNRNWYaDUwiA","Alexa Rivera","24","24.22.02","[none]","1765180","2867","False"
"Ve4jogLG9is","The Fujifilm X100VI Is (Nearly) Everything We Wanted!","2024-02-20T06:00:18Z","UCoJP9pYqZjiJOlR4UWdPhow","PetaPixel","28","24.22.02","PetaPixel|Jordan Drake|Chris Niccolls|Chris Nichols|Jordon Drake|fuji x100 6|fuji x100 VI|Fujifilm FX100 6|Fujifilm X100VI|fuji x100VI|best camera for street photography|best travel camera|best fuji x100|best fujifilm x100|fuji x100v vs x100 vi|fuji x100v vs x100vi|fuji x100 vi review|fujifilm x100 vi review|fuji x100vi review|best compact camera|best small mirrorless camera|best retro digital camera|dpreview|dpreview tv","226765","756","False"
"4L01lVKfWKk","I Confronted YouTubes 'Scary' New CEO","2024-02-20T18:30:20Z","UCrPseYLGpNygVi34QpGNqpA","Ludwig","20","24.22.02","ludwig|ludwigahgren|ahgren|gaming|chat|stream|decides|lud","773141","2335","False"
"zkld1uJdlKI","10 NEW Costco Deals You NEED To Buy in February 2024","2024-02-18T19:02:33Z","UC5Qbo0AR3CwpmEq751BIy0g","The Deal Guy","28","24.22.02","the deal guy|costco|costco store|costco secrets|costco haul|costco shopping|costco shop with me|flavcity|costco tips|costco shopping secrets|costco canada|costco australia|costco deals|costco 2024|2024 costco|what to buy at costco|10 things you should buy at costco|Things You Should ALWAYS Buy at Costco|best things costco|costco shopping 2024|new at costco|costco december 2024|costco december|december costco|december costco 2024|shopping|new costco","1217200","969","False"
"Jbc_KOoCu2A","Anthony Joshua vs. Francis Ngannou: Face Off","2024-02-19T11:03:39Z","UCurvRE5fGcdUgCYWgh-BDsg","DAZN Boxing","17","24.22.02","dazn|boxing|highlights|full fight|ko|knockout|top 10|The DAZN Boxing Show|Pelea|Boxeo|Pugile|dazn boxing|anthony joshua|francis ngannou|aj ngannonu|aj vs ngannou|aj ngannou face off|the face off|aj ngannou|knock out chaos|riyadh|riyadh season|tyson fury|fury ngannou|fury aj|fury anthony joshua","1590275","6868","False"
"xEmlE9Ianuo","Avatar: The Last Airbender | Final Trailer | Netflix","2024-02-20T16:00:00Z","UCWOA1ZGywLbqmigxE4Qlvuw","Netflix","24","24.22.02","Avatar the last airbender|Netflix|aang|arden cho|avatar state|azula|dallas liu|daniel dae kim|elizabeth yu|fire lord ozai|gordon cormier|ian ousley|katara|kiawentiio tarbell|paul sun-hyung lee|sokka|trailer|uncle iroh|zuko","1948309","5736","False"
"zNgI7Lv2C1o","JJ Redick On Fixing This Awful NBA All-Star Game","2024-02-19T16:21:01Z","UCbPY1Efha9VPRBYW2x1M16A","JJ Redick","17","24.22.02","jj redick|jj redick youtube|jj redick podcast|jj redick youtube channel|the old man and the three|nba|jj redick espn|espn|first take|nba highlights|jj redick interview|nba all star game|all star game|jj redick all star game|all star game highlights|2024 nba all star game|tyrese haliburton|tyrese haliburton highlights|luka doncic|luka doncic highlights|jj redick luka doncic|jj redick damian lillard","578850","3536","False"
"ilvh7PShS9c","My Daughter Survives WORLD'S STRICTEST PARENTS","2024-02-17T15:00:07Z","UCKaCalz5N5ienIbfPzEbYuA","Jordan Matter","24","24.22.02","jordan matter|challenge|Salish matter|say say matter|nalish|rebecca zamolo|elliana walmsley|dance moms|matt slays|zadie zamolo|jentzen|dating|makeup|sephora|strict|spoiled|mall|goats|Matter Cup","9401721","13541","False"
"-Y_TWPbmiRE","Why a Tire Company Gives Out Food’s Most Famous Award","2024-02-20T16:00:00Z","UCsaGKqPZnGp_7N80hcHySGQ","Tasting History with Max Miller","27","24.22.02","tasting history|food history|max miller|michelin star recipes|michelin star chef|michelin star restaurants|michelin history|bibendum|michelin man history|eugenie brazier|mere brazier","401084","1704","False"
"wokhvcDf-no","I BOUGHT A WRECKED BMW M3 THAT CRASHED INTO A HOUSE","2024-02-19T18:04:14Z","UCcLYOTz3ct6_lk9iLToxxAw","Mat Armstrong","2","24.22.02","bmw m3|mat armstrong|matt armstrong|rebuilding a wrecked car|crash damaged|wrecked m3|g80|crash|wrecked|restoring|m3 competition","1972527","4076","False"
"p_RaeZZKhs8","Film Theory: FNAF, I Know How the Movie Trilogy Ends!","2024-02-18T18:05:00Z","UC3sznuotAs2ohg_U__Jzj_Q","The Film Theorists","1","24.22.02","fnaf|five nights at freddy’s|five nights at freddys|vanessa|vanny|fnaf vanessa|fnaf movie trailer|fnaf movie review|fnaf movie|fnaf trailer|fnaf lore|fnaf theory|fnaf timeline|five nights at freddys song|security breach|fnaf security breach|fnaf ruin|five nights at freddys ruin|ruin lore|fnaf ruin theory|steel wool|josh hutcherson|film theory|film theorists|matpat|game theory|matpat fnaf|matpat fnaf movie|movie|movies|new movies|fnaf movie 2","1861353","5662","False"
"JaOiKl6Yehc","Stephen Curry Puts on a Show at 2024 NBA All-Star Game","2024-02-19T04:03:41Z","UCeYc_OjHs3QNxIjti2whKzg","Golden State Warriors","17","24.22.02","Golden State Warriors|Golden State|Warriors|GSW|Dubs|DubNation|Dub Nation","640918","308","False"
"xFu95Y8ZFTI","Guy Bought A Barn And Finds Out It Comes With A Stray Cat | The Dodo","2024-02-18T18:00:32Z","UCINb0wqPz-A0dV9nARjJlOQ","The Dodo","15","24.22.02","animal video|animals|the dodo|Animal Rescue|dodo|cute animals|pets|wildlife|pet videos|wildlife videos|animals the dodo|the dodo animals|rescuing animals","4152238","1541","False"
"lQwc3EBW0Sc","Inside a Chinese Ghost Town of Abandoned Mansions | WSJ","2024-02-19T17:00:41Z","UCK7tptUDHh-RYDsdxO1-5QQ","The Wall Street Journal","25","24.22.02","china|china news|china property crisis|china real estate|china real estate crisis|real estate bubble|ghost town|ghost city|inside ghost town|shenyang china|greenland group|state guest mansion china|state guest mansions shenyang|default on debt|abandoned homes|china homes|chinese construction|home model ptc|china housing bubble|developer defaults|exploring abandoned places|inside empty homes|evergrande liquidation|evergrande group|evergrande|wonews","1270128","2026","False"
"ObnVqcD1qC0","HENRY CAVILL Joins The Marvel Universe","2024-02-18T19:36:12Z","UCDiFRMQWpcp8_KD4vwIVicw","Emergency Awesome","24","24.22.02","Marvel|Marvel Henry Cavill|Emergency Awesome|Captain Britain Henry Cavill Trailer|Deadpool and Wolverine Trailer|Deapdool Wolverine Trailer|Trailer|Deapool|Deadpool 3 Trailer|Deadpool and Wolverine|Deadpool 3|deadpool and wolverine trailer|trailer|Deadpool 3 Teaser Trailer|Wolverine|Marvel Reboot|MCU Reboot|Deadpool 3 Wolverine|Movies|emergencyawesome|Charlie Schneider|2024|Deadpool|Avengers Secret Wars|Avengers 5 Trailer|Fantastic Four Trailer","1627657","1938","False"
"eczyh85wYhs","Why I Quit YouTube.","2024-02-19T02:00:12Z","UCUNSNLJINivbSu-Yg9hk13w","itsjusta6","2","24.22.02","camaro|corvette|drag|race|z06|zl1|ss|chevy|hellcat|dodge|horsepower|supercharged|turbo|nitrous|Ford|Mustang|gt350|racing|coyote|tune|voodoo|tires|wheels|motorcycle|honda|crash|bikes|truck|Silverado|lowered|gtr|nissan|supercar|racecar|fast|supercharger|mustang|ford|car|cars|offroad|don't lose sight|quit|quitter|drama|dramatic|stop|upload|uploading|itsjusta6|Gavin simon|gavin|gone|missing|new|videos|where|how|why","223389","1176","False"
"0xFj7UQqDH8","Israel Adesanya Reacts to Ilia Topuria's SHOCKING Knock Out of Alex Volkanovski at UFC 298","2024-02-18T23:27:15Z","UC1oigGPZ4A6atKCnj17ow8Q","FREESTYLEBENDER","17","24.22.02","ilia topuria|ufc 298|alexander volkanovski|ufc 300|ian garry|paulo costa|conor mcgregor|alexander volkanovski vs ilia topuria|alex volkanovski|mma news|robert whittaker|dana white|ufc 298 reaction|henry cejudo|merab dvalishvili|mixed martial arts|alexander volkanovski vs ilia topuria reaction|ian garry vs geoff neal|ufc reaction|espn ufc|joe rogan|ilia topuria highlights|israel adesanya|stylebender|ufc 298 highlights|ufc 298 full fight","1010834","2791","False"
"W0iQguIT_yE","MASSIVE ANNOUNCEMENT!","2024-02-17T17:13:43Z","UC4-79UOlP48-QNGgCko5p2g","MrBeast 2","22","24.22.02","[none]","6757084","14858","False"
"yFL9adCMFwM","David Tennant's hilarious opening monologue | EE BAFTA Film Awards 2024","2024-02-18T19:24:52Z","UCtggghgcffr7-OSjiRXRM3Q","BAFTA","24","24.22.02","bafta|bafta 2024|baftas 2024|David Tennant|Opening Monologue|David Tennant Host|BAFTA Host|Funny","683494","611","False"
"TKi1de9UuB8","Craziest Month Yet Living In An Abandoned Ghost Town!","2024-02-18T21:00:12Z","UCEjBDKfrqQI4TgzT9YLNT8g","Ghost Town Living","22","24.22.02","[none]","472491","3281","False"
"ggqXttEhWlY","NORWAY'S BIGGEST PIZZA CHALLENGE HAS NEVER BEEN BEATEN! | BeardMeatsFood","2024-02-18T19:00:23Z","UCc9CjaAjsMMvaSghZB7-Kog","BeardMeatsFood","22","24.22.02","calorie challenge|mukbang|cheat day|cheat meal|man vs food|eating challenge|eating challenge uk|food challenge|matt stonie|beardmeatsfood|beard meats food|beard meets food|beard vs food|adam moran|british competitive eater|fitness|eating channel|eating show|10000 calorie challenge|10k|massive eating challenge|huge eating challenge|100000 calorie challenge|pizza|pizza challenge|norway food challenge|osloves|oslo food challenge|oslo","2588680","4165","False"
"DuvpOwkztyQ","I Built A Working Vending Machine In Minecraft","2024-02-18T12:00:14Z","UCOVTTjN8BndrmcamYQ8MWxg","Carvs","20","24.22.02","carvs minecraft|Carvs|Carves Minecraft|hardcore minecraft|Minecraft|minecraft hardcore","1035884","2116","False"
"_7JbKVA-mEk","Minecraft Hermitcraft :: A Life to Remember","2024-02-18T16:00:18Z","UClu2e7S8atp6tG2galK9hgg","BdoubleO100","20","24.22.02","minecraft|hermitcraft|bdoubleo|bdubs|bdoubleo100|bdouble0|minecraft hermitcraft|hermitcraft season 10|hermitcraft 10|hermitcraft X","422059","1650","False"
"ggWZoH9PeIU","Camping in Alaska's Deepest Snow with a Dugout Survival Shelter","2024-02-17T12:00:27Z","UCfpCQ89W9wjkHc8J_6eTbBg","Outdoor Boys","24","24.22.02","survival shelter|dugout|dugout shelter|dugout shelter winter|winter survival shelter|camping|solo camping|solo winter camping|survival camping|Survival|wilderness survival|snow cave camping|snow cave|quinzee|igloo|winter shelter|camping in snow storm|camping in blizzard|camping in snow|snow camping|cold weather camping|extreme survival camping|bushcraft|bushcraft camping|camping in dugout|dugout shelter build|building survival shelter|Alaska|Deep snow","4917134","0","True"
